name,address,lat,lon,capacity,rating,paid,guarded,indoor,warm,truck_parking,cash_payment,card_payment,qr_payment,public_access,open_24_7,url
Автостоянка,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001057443788?stat=eyJwYXJlbnRUYWJJZCI6IjY3NDAyODFhLTI5MWYtNDY5Mi04NTc4LWZkOTg0Mzk1NDZhMSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjR9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTc0NDM3ODgiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuOTA2MTc2LCJsYXQiOjQzLjI0ODQ2N30sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDc0MDI4NjY2OTEiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYxNzk1OTg1NTgiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoxOS44MTc0NDM4NDc2NTYyNSwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU3NDQzNzg3IiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjR9fQ%3D%3D
Автостоянка №26,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/9429940000791465?stat=eyJwYXJlbnRUYWJJZCI6IjFhNDhmMDM1LWFiYmYtNGY2Yi1hMTI4LWM3OGU1OGZlMzg3YiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEyfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6Ijk0Mjk5NDAwMDA3OTE0NjUiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQ5NDI3LCJsYXQiOjQzLjI0NDMzMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzQ5NzYxNDUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyOTMiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjo5LjM4NzAzMzQ2MjUyNDQxNCwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6Ijk0Mjk5NDg1OTA3MjYwNTciLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6MTJ9fQ%3D%3D
Alva,Алматы,57.984375,98.05597,,4.3,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001094799026?stat=eyJwYXJlbnRUYWJJZCI6IjNlNGI5YWRhLWE5MjUtNDBiNC04ZmE1LWY0Y2RlYjc2ZWY4MSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjh9LCJwbGFjZUl0ZW0iOnsiYWRzSWQiOiIxMjI5MTIxNzIyOTczNzE0MTc5IiwiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwOTQ3OTkwMjYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0L%2FQsNGA0LrQvtCy0LrQsCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODgxMDc4LCJsYXQiOjQzLjIzNzQ1MX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2OTkzNzQ0NTg0IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6IjcwMDMwMDc3MDk4NzEwMzk5IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6MTMuMDgyMzQxMTk0MTUyODMyLCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiMTEwMzIwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODI2OTA2NDQiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6OH19
Alva,Алматы,57.984375,98.05597,,4.3,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001094799026?stat=eyJwYXJlbnRUYWJJZCI6ImFiNTAxNGMxLTU5NTQtNGRhMC05YmNlLWFlMDViNjBmNzc2NyIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjh9LCJwbGFjZUl0ZW0iOnsiYWRzSWQiOiIxMjI5MTIxNzIyOTczNzE0MTc5IiwiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwOTQ3OTkwMjYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0L%2FQsNGA0LrQvtCy0LrQsCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODgxMDc4LCJsYXQiOjQzLjIzNzQ1MX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2OTkzNzQ0NTg0IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6IjcwMDMwMDc3MDk4NzEwMzk5IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6MTMuMDgyMzQxMTk0MTUyODMyLCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiMTEwMzIwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODI2OTA2NDQiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6OH19
Парковка ТРК Глобус,Алматы,57.984375,98.05597,,1.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054917224?stat=eyJwYXJlbnRUYWJJZCI6IjY3NDAyODFhLTI5MWYtNDY5Mi04NTc4LWZkOTg0Mzk1NDZhMSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjl9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ5MTcyMjQiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuOTA1MjM0LCJsYXQiOjQzLjI0MDAzMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2MzAyNzY2MzM2IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6Ijk0MzA0NjgyODE3NjE4MTAiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoxMi42ODc1MjI4ODgxODM1OTQsImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI2MDM0MCIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU0OTE3MjIzIiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjl9fQ%3D%3D
Parking,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001089994206?stat=eyJwYXJlbnRUYWJJZCI6ImM3NDVjYzg3LTg0NzMtNGM5MC05ZDg1LTcyMDgzZGYzZjczNSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwODk5OTQyMDYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQyMDgzLCJsYXQiOjQzLjIxODQ3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY5MTI1MzM0NTUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiOTQzMDQ2ODI4MTc2MTg3MCIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjE0LjkwNDE4NjI0ODc3OTI5NywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODk5OTQyMDUiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6NX19
Парковка,"Алмалинский район, Алматы",11.6405965,11.6405965,5,,True,False,False,False,False,False,False,False,True,True,https://2gis.kz/almaty/firm/70030076861608325?stat=eyJwYXJlbnRUYWJJZCI6ImE2YzYyYzE5LTQwNmEtNDY3ZC05NjUwLTNlNDIwMzIwNzY0NCIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjd9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzY4NjE2MDgzMjUiLCJ0eXBlIjoicGFya2luZyIsInN1YnR5cGUiOiJncm91bmQiLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfS1oiLCJzZWdtZW50SWQiOiI2NyJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjo3Ni45MzI1ODgsImxhdCI6NDMuMjU3MDIzfSwicmVsZXZhbmNlIjoxMy4yMzQ5NjUzMjQ0MDE4NTUsInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjd9fQ%3D%3D
Parking,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001089994206?stat=eyJwYXJlbnRUYWJJZCI6ImFhNGNmMjdhLTJiNTQtNDkwZi05OTQzLTM1Y2RmMjY1OGJlMSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwODk5OTQyMDYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQyMDgzLCJsYXQiOjQzLjIxODQ3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY5MTI1MzM0NTUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiOTQzMDQ2ODI4MTc2MTg3MCIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjE0LjkwNDE4NjI0ODc3OTI5NywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODk5OTQyMDUiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6NX19
Parking,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001089994206?stat=eyJwYXJlbnRUYWJJZCI6IjY4MTFjNmY1LWEyMGYtNDM5Ni05NzcyLTFjMDU5OGRlNzU4NSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwODk5OTQyMDYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQyMDgzLCJsYXQiOjQzLjIxODQ3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY5MTI1MzM0NTUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiOTQzMDQ2ODI4MTc2MTg3MCIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjE0LjkwNDE4NjI0ODc3OTI5NywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODk5OTQyMDUiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6NX19
Magnum Cash & Carry,Алматы,57.984375,98.05597,,2.2,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054881416?stat=eyJwYXJlbnRUYWJJZCI6IjNhODMyNmY2LTgzMTgtNDZlNy1iYWY2LWJmMDFlNmQ0MTVkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjI4fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDU0ODgxNDE2IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9LWiIsInNlZ21lbnRJZCI6IjY3In19LCJiZXN0S2V5d29yZCI6ItCf0LDRgNC60L7QstC60LgiLCJnZW9Qb3NpdGlvbiI6eyJsb24iOjc2Ljg0MzA1NSwibGF0Ijo0My4yMTgwMTJ9LCJoeWJyaWRFbnRpdGllcyI6W3siaWQiOiI3MDAzMDA3NjMwMjUxMDA3MiIsInR5cGUiOiJidWlsZGluZyJ9LHsiaWQiOiI5NDMwNDY4MjgxNzYxODY5IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6Ni42NDQ0NzMwNzU4NjY2OTksImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI2MDM0MCIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU0ODgxNDE1IiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjI4fX0%3D
Sergek parking,Алматы,57.984375,98.05597,,1.3,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001112811489?stat=eyJwYXJlbnRUYWJJZCI6IjQwM2M2NGQ2LTBhZjMtNDc4Yy04NDk5LTgxZDk5M2E1NGQzMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjYwfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMTEyODExNDg5IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9LWiIsInNlZ21lbnRJZCI6IjY3In19LCJiZXN0S2V5d29yZCI6ItCf0LDRgNC60L7QstC60LgiLCJnZW9Qb3NpdGlvbiI6eyJsb24iOjc2Ljg5MzkyOSwibGF0Ijo0My4yMzk5MjZ9LCJoeWJyaWRFbnRpdGllcyI6W3siaWQiOiI3MDAzMDA3NzE0MjE0NDA0OCIsInR5cGUiOiJidWlsZGluZyJ9LHsiaWQiOiI3MDAzMDA3NjEzMDc0NTU1NyIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjUuMjE5NjExMTY3OTA3NzE1LCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiNjAzNDAiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTExMjgxMTQ4OCIsImNvbnRleHRSdWJyaWMiOiI2MDM0MCIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo2MH19
Parking,Алматы,57.984375,98.05597,,,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001089994206?stat=eyJwYXJlbnRUYWJJZCI6Ijg4NWNmOWU5LTBkOGQtNGM2Ni1hOGE3LTU3ZWMxOWVlNjQ5NiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwODk5OTQyMDYiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODQyMDgzLCJsYXQiOjQzLjIxODQ3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY5MTI1MzM0NTUiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiOTQzMDQ2ODI4MTc2MTg3MCIsInR5cGUiOiJwYXJraW5nIn1dLCJyZWxldmFuY2UiOjE0LjkwNDE4NjI0ODc3OTI5NywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODk5OTQyMDUiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6NX19
Парковка ТРК Mega Center Alma-Ata,Алматы,57.984375,98.05597,,3.9,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001057445211?stat=eyJwYXJlbnRUYWJJZCI6IjEyZWRmNjM3LTc4NDctNDMxNC05YzcwLWRiNDU2ZjZmZjBhZSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjZ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTc0NDUyMTEiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODkzNDU4LCJsYXQiOjQzLjIwMjA0OH0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2MzI2NDE5MTAxIiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6IjcwMDMwMDc3MTI4MTg5MDU2IiwidHlwZSI6InBhcmtpbmcifV0sInJlbGV2YW5jZSI6MTQuMDkwNjg1ODQ0NDIxMzg3LCJhZHNTZWFyY2giOmZhbHNlLCJtYWluUnVicmljIjoiNjAzNDAiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTA1NzQ0NTIxMCIsImNvbnRleHRSdWJyaWMiOiI2MDM0MCIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo2fX0%3D
Автостоянка,Алматы,57.984375,98.05597,,4.7,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054954379?stat=eyJwYXJlbnRUYWJJZCI6IjY3NDAyODFhLTI5MWYtNDY5Mi04NTc4LWZkOTg0Mzk1NDZhMSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjN9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ5NTQzNzkiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODg4OTM5LCJsYXQiOjQzLjIzMTQxMn0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6Ijk0MzAwNDczNzUxODY1NDMiLCJ0eXBlIjoiYnVpbGRpbmcifSx7ImlkIjoiNzAwMzAwNzYyODI4NzQyODEiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjoyNy4xOTE3ODAwOTAzMzIwMywiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjQwOSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDU0OTU0Mzc4IiwiY29udGV4dFJ1YnJpYyI6IjYwMzQwIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjN9fQ%3D%3D
Парковка ТРК АДК,Алматы,57.984375,98.05597,,1.5,False,False,False,False,False,False,False,False,False,False,https://2gis.kz/almaty/firm/70000001054874402?stat=eyJwYXJlbnRUYWJJZCI6IjJjNjExMjUxLTY2MTYtNDc4Zi05MTNlLTBmNzBjM2MyMThlNSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMDAwMDEwNTQ4NzQ0MDIiLCJ0eXBlIjoiYnJhbmNoIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X0taIiwic2VnbWVudElkIjoiNjcifX0sImJlc3RLZXl3b3JkIjoi0J%2FQsNGA0LrQvtCy0LrQuCIsImdlb1Bvc2l0aW9uIjp7ImxvbiI6NzYuODc3MDIzLCJsYXQiOjQzLjIzMjMwOX0sImh5YnJpZEVudGl0aWVzIjpbeyJpZCI6IjcwMDMwMDc2MzAyNDY0Mjk4IiwidHlwZSI6ImJ1aWxkaW5nIn0seyJpZCI6Ijk0MzA0NjgyODE3NjE3OTMiLCJ0eXBlIjoicGFya2luZyJ9XSwicmVsZXZhbmNlIjozNS41MDY2OTg2MDgzOTg0NCwiYWRzU2VhcmNoIjpmYWxzZSwibWFpblJ1YnJpYyI6IjYwMzQwIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwNTQ4NzQ0MDEiLCJjb250ZXh0UnVicmljIjoiNjAzNDAiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6Mn19
